from	to	value	id
CCDC102B	COL5A1	0.8145526811141895	GSE62232_hep_carci
CCDC80	COL5A1	0.8700075656332165	GSE62232_hep_carci
COL1A1	COL5A1	0.9652213188798555	GSE62232_hep_carci
COL1A2	COL5A1	0.972018970189702	GSE62232_hep_carci
COL3A1	COL5A1	0.9782068654019873	GSE62232_hep_carci
COL4A1	COL5A1	0.8400180668473352	GSE62232_hep_carci
COL4A2	COL5A1	0.8593721770551039	GSE62232_hep_carci
AEBP1	COL6A2	0.9096216884655041	GSE62232_hep_carci
APLNR	COL6A2	0.8440210654603861	GSE62232_hep_carci
ASPN	COL6A2	0.9070850671162364	GSE62232_hep_carci
BGN	COL6A2	0.898215898825655	GSE62232_hep_carci
C7	COL6A2	0.8142326415910094	GSE62232_hep_carci
CCDC102B	COL6A2	0.8437965133141242	GSE62232_hep_carci
CCDC80	COL6A2	0.887690692137579	GSE62232_hep_carci
CDC42EP5	COL6A2	0.8103319920441777	GSE62232_hep_carci
COL15A1	COL6A2	0.8238157090653931	GSE62232_hep_carci
COL1A1	COL6A2	0.9233288166214996	GSE62232_hep_carci
COL1A2	COL6A2	0.9385049683830171	GSE62232_hep_carci
COL3A1	COL6A2	0.963595302619693	GSE62232_hep_carci
COL4A1	COL6A2	0.8483288166214996	GSE62232_hep_carci
COL4A2	COL6A2	0.8609530261969287	GSE62232_hep_carci
COL5A1	COL6A2	0.9603206865401988	GSE62232_hep_carci
AEBP1	COL6A3	0.8308270905005751	GSE62232_hep_carci
ASPN	COL6A3	0.9084806062003449	GSE62232_hep_carci
BGN	COL6A3	0.8451648976814765	GSE62232_hep_carci
CCDC102B	COL6A3	0.8539327592293398	GSE62232_hep_carci
CCDC80	COL6A3	0.807305106525794	GSE62232_hep_carci
COL15A1	COL6A3	0.8344560448690628	GSE62232_hep_carci
COL1A1	COL6A3	0.8976856333331861	GSE62232_hep_carci
COL1A2	COL6A3	0.9219303160775895	GSE62232_hep_carci
COL3A1	COL6A3	0.9484447618548877	GSE62232_hep_carci
COL4A1	COL6A3	0.8875902693958332	GSE62232_hep_carci
COL4A2	COL6A3	0.8951109767585591	GSE62232_hep_carci
COL5A1	COL6A3	0.9296091163878804	GSE62232_hep_carci
COL6A2	COL6A3	0.9380670890825976	GSE62232_hep_carci
C16orf54	CORO1A	0.8863599748479957	GSE62232_hep_carci
C1QB	CORO1A	0.8018194574598198	GSE62232_hep_carci
C1orf162	CORO1A	0.8025311167874642	GSE62232_hep_carci
CCL5	CORO1A	0.8361002019226677	GSE62232_hep_carci
CD2	CORO1A	0.9130781007441168	GSE62232_hep_carci
CD52	CORO1A	0.9147966687187317	GSE62232_hep_carci
CD69	CORO1A	0.8195158271081712	GSE62232_hep_carci
CD8A	CORO1A	0.8159755105567621	GSE62232_hep_carci
ADAMDEC1	CSF2RB	0.8400308246677638	GSE62232_hep_carci
C16orf54	CSF2RB	0.8237132290166191	GSE62232_hep_carci
CD2	CSF2RB	0.8602524465845106	GSE62232_hep_carci
CD52	CSF2RB	0.8301561458259517	GSE62232_hep_carci
CORO1A	CSF2RB	0.8485908542720778	GSE62232_hep_carci
AASS	CTH	0.8121047877145439	GSE62232_hep_carci
COL1A1	CTHRC1	0.800659614072285	GSE62232_hep_carci
COL1A2	CTHRC1	0.8083510966111936	GSE62232_hep_carci
CXCL10	CXCL11	0.8012903397789216	GSE62232_hep_carci
COL6A2	CXCL12	0.8068180535524934	GSE62232_hep_carci
CXCL10	CXCL9	0.8021637373962749	GSE62232_hep_carci
CYP2A13	CYP2A6	0.8439715751248695	GSE62232_hep_carci
CYP2A13	CYP2A7	0.8463355158567574	GSE62232_hep_carci
CYP2A6	CYP2A7	0.987618354111081	GSE62232_hep_carci
CYP3A4	CYP3A43	0.8904923215898826	GSE62232_hep_carci
CYP3A4	CYP3A7-CYP3AP1	0.8109734753619475	GSE62232_hep_carci
C16orf54	CYTIP	0.8614379934571151	GSE62232_hep_carci
CCL5	CYTIP	0.810536470035703	GSE62232_hep_carci
CD2	CYTIP	0.884262127001529	GSE62232_hep_carci
CD52	CYTIP	0.874544690367298	GSE62232_hep_carci
CD69	CYTIP	0.887872050610496	GSE62232_hep_carci
CD8A	CYTIP	0.8227154271962039	GSE62232_hep_carci
CORO1A	CYTIP	0.8657080665900267	GSE62232_hep_carci
CSF2RB	CYTIP	0.8058278568672295	GSE62232_hep_carci
AQP1	CYYR1	0.8196025293586269	GSE62232_hep_carci
CALCRL	CYYR1	0.9023035230352304	GSE62232_hep_carci
AEBP1	DCN	0.9154376117098177	GSE62232_hep_carci
APLNR	DCN	0.8498035014058951	GSE62232_hep_carci
ASPN	DCN	0.9084739638467051	GSE62232_hep_carci
BGN	DCN	0.9075429087624209	GSE62232_hep_carci
C7	DCN	0.9160427752357065	GSE62232_hep_carci
CCDC80	DCN	0.899400399790851	GSE62232_hep_carci
CCL21	DCN	0.8257319298160526	GSE62232_hep_carci
COL1A1	DCN	0.8059394760614272	GSE62232_hep_carci
COL1A2	DCN	0.8260840108401084	GSE62232_hep_carci
COL3A1	DCN	0.8945347786811202	GSE62232_hep_carci
COL5A1	DCN	0.886743450767841	GSE62232_hep_carci
COL6A2	DCN	0.8898148148148148	GSE62232_hep_carci
COL6A3	DCN	0.8166968747664132	GSE62232_hep_carci
CXCL12	DCN	0.8196343681006742	GSE62232_hep_carci
AASS	DCXR	0.8085591689250227	GSE62232_hep_carci
ANLN	DEPDC1	0.845781200650158	GSE62232_hep_carci
BUB1B	DEPDC1	0.8098117975344614	GSE62232_hep_carci
CCNA2	DEPDC1	0.8409950655396333	GSE62232_hep_carci
CCNB1	DEPDC1	0.8254278343259505	GSE62232_hep_carci
CDC20	DEPDC1	0.8602836306243445	GSE62232_hep_carci
CDK1	DEPDC1	0.8332552299850804	GSE62232_hep_carci
CDKN3	DEPDC1	0.8035118429083271	GSE62232_hep_carci
ANLN	DEPDC1B	0.810624058504692	GSE62232_hep_carci
BUB1B	DEPDC1B	0.8246141742828024	GSE62232_hep_carci
CCNA2	DEPDC1B	0.8135117566016378	GSE62232_hep_carci
CCNB1	DEPDC1B	0.8364932655709401	GSE62232_hep_carci
CDK1	DEPDC1B	0.8677040096717638	GSE62232_hep_carci
CDKN3	DEPDC1B	0.8195554388243131	GSE62232_hep_carci
CENPK	DEPDC1B	0.8321801282565673	GSE62232_hep_carci
ANLN	DLGAP5	0.9179001425831076	GSE62232_hep_carci
ASPM	DLGAP5	0.8378238164785006	GSE62232_hep_carci
AURKA	DLGAP5	0.8098024242166101	GSE62232_hep_carci
BUB1B	DLGAP5	0.9314631411867655	GSE62232_hep_carci
CCNA2	DLGAP5	0.9413934122227708	GSE62232_hep_carci
CCNB1	DLGAP5	0.9246603404720913	GSE62232_hep_carci
