from	to	value	id
CCDC146	IGFBP7	0.8527119938884644	GSE56140_cirr
CCDC3	IGFBP7	0.8857142857142857	GSE56140_cirr
CD248	IGFBP7	0.8062643239113827	GSE56140_cirr
CFTR	IGFBP7	0.8172650878533231	GSE56140_cirr
CHST4	IGFBP7	0.8355996944232238	GSE56140_cirr
CLIC6	IGFBP7	0.8979373567608862	GSE56140_cirr
CLIP3	IGFBP7	0.8032085561497326	GSE56140_cirr
COL16A1	IGFBP7	0.8661573720397249	GSE56140_cirr
COL1A1	IGFBP7	0.8462948815889991	GSE56140_cirr
COL1A2	IGFBP7	0.8737967914438503	GSE56140_cirr
COL5A1	IGFBP7	0.8383498854087089	GSE56140_cirr
COL6A1	IGFBP7	0.8249045072574483	GSE56140_cirr
CRYAB	IGFBP7	0.816348357524828	GSE56140_cirr
CTSK	IGFBP7	0.8453781512605041	GSE56140_cirr
CXCL12	IGFBP7	0.8472116119174943	GSE56140_cirr
DKFZp761P0423	IGFBP7	0.8038197097020626	GSE56140_cirr
DPYSL2	IGFBP7	0.8294881588999234	GSE56140_cirr
DPYSL3	IGFBP7	0.8588235294117648	GSE56140_cirr
EFEMP1	IGFBP7	0.8346829640947286	GSE56140_cirr
EFEMP2	IGFBP7	0.8184873949579832	GSE56140_cirr
EMILIN1	IGFBP7	0.8337662337662338	GSE56140_cirr
FBLN5	IGFBP7	0.8096256684491978	GSE56140_cirr
FLJ35258	IGFBP7	0.816042780748663	GSE56140_cirr
FSTL3	IGFBP7	0.8334606569900688	GSE56140_cirr
GSTP1	IGFBP7	0.8609625668449197	GSE56140_cirr
HEYL	IGFBP7	0.8438502673796792	GSE56140_cirr
HSPB6	IGFBP7	0.8215431627196332	GSE56140_cirr
IGFBP6	IGFBP7	0.8242933537051185	GSE56140_cirr
CCDC109B	IGJ	0.8010695187165775	GSE56140_cirr
AFP	IGLL1	-0.8007639419404124	GSE56140_cirr
CAMK1G	IGLL1	0.8777692895339954	GSE56140_cirr
CRKRS	IGLL1	0.8796027501909855	GSE56140_cirr
HLA-DOA	IL7R	0.8084033613445378	GSE56140_cirr
ABCB4	INHBE	0.8627960275019099	GSE56140_cirr
ABHD6	INHBE	0.8105423987776929	GSE56140_cirr
ACAA2	INHBE	0.8062643239113827	GSE56140_cirr
HSD17B4	INHBE	0.814209320091673	GSE56140_cirr
C7	INMT	0.8961038961038961	GSE56140_cirr
C7orf55	INMT	-0.8325439266615737	GSE56140_cirr
FBLN5	INMT	0.8796027501909855	GSE56140_cirr
C9orf152	INSIG1	-0.8304048892284186	GSE56140_cirr
AIG1	IQGAP2	0.8059587471352176	GSE56140_cirr
BGN	IQGAP2	-0.8221543162719633	GSE56140_cirr
CFI	IQGAP2	0.8346829640947286	GSE56140_cirr
CAPN5	IRS1	0.8087089381207029	GSE56140_cirr
COQ10A	IRS1	0.8166539343009931	GSE56140_cirr
CRYL1	IRS1	0.8328495034377387	GSE56140_cirr
CMPK2	ISG15	0.8310160427807486	GSE56140_cirr
HERC5	ISG15	0.8411000763941939	GSE56140_cirr
HERC6	ISG15	0.8942704354469061	GSE56140_cirr
IFIT1	ISG15	0.8802139037433154	GSE56140_cirr
DHRS4	ITGAV	-0.8469060351413292	GSE56140_cirr
DHRS4L2	ITGAV	-0.8352941176470587	GSE56140_cirr
EPHX2	ITGAV	-0.8300993124522535	GSE56140_cirr
FIT1	ITGAV	-0.8080977845683728	GSE56140_cirr
GPC4	ITGAV	0.8643239113827349	GSE56140_cirr
AKR1B1	ITGB2	0.8319327731092436	GSE56140_cirr
ARHGEF2	ITGB2	0.8316271963330787	GSE56140_cirr
CCL5	ITGB2	0.8368220015278839	GSE56140_cirr
CD2	ITGB2	0.812681436210848	GSE56140_cirr
CSF1R	ITGB2	0.8649350649350648	GSE56140_cirr
CYBA	ITGB2	0.8979373567608862	GSE56140_cirr
DOCK2	ITGB2	0.814209320091673	GSE56140_cirr
GPBAR1	ITGB2	0.8038197097020626	GSE56140_cirr
HLA-DMA	ITGB2	0.8249045072574483	GSE56140_cirr
ALOX5AP	ITK	0.8429335370511841	GSE56140_cirr
CD2	ITK	0.8545454545454546	GSE56140_cirr
CD96	ITK	0.813292589763178	GSE56140_cirr
GLIPR2	ITK	0.8872421695951107	GSE56140_cirr
GZMK	ITK	0.8203208556149731	GSE56140_cirr
HLA-DOA	ITK	0.8588235294117648	GSE56140_cirr
ACSM2A	ITM2C	-0.8297937356760885	GSE56140_cirr
ARHGEF2	ITM2C	0.8114591291061879	GSE56140_cirr
GSTP1	ITM2C	0.8093200916730328	GSE56140_cirr
ADAMTSL2	ITPR3	0.866768525592055	GSE56140_cirr
ADCY3	ITPR3	0.8456837280366691	GSE56140_cirr
ARHGEF6	ITPR3	0.814820473644003	GSE56140_cirr
C7	ITPR3	0.8490450725744844	GSE56140_cirr
C7orf55	ITPR3	-0.8114591291061879	GSE56140_cirr
CLIP3	ITPR3	0.8337662337662338	GSE56140_cirr
COLEC11	ITPR3	0.814820473644003	GSE56140_cirr
CYBRD1	ITPR3	0.8105423987776929	GSE56140_cirr
DCN	ITPR3	0.87012987012987	GSE56140_cirr
FAM113B	ITPR3	0.8102368220015278	GSE56140_cirr
FGD3	ITPR3	0.8902979373567608	GSE56140_cirr
FLJ21438	ITPR3	0.840794499618029	GSE56140_cirr
GJB1	ITPR3	-0.8007639419404124	GSE56140_cirr
ABHD6	JMJD5	0.8722689075630252	GSE56140_cirr
CLEC3B	KDELR3	-0.8032085561497326	GSE56140_cirr
ASNS	KIAA0746	0.8166539343009931	GSE56140_cirr
CD6	KIAA0746	0.8343773873185638	GSE56140_cirr
CLIP3	KIAA0746	0.8432391138273491	GSE56140_cirr
DKFZP564O0823	KIAA0746	0.8032085561497326	GSE56140_cirr
FAM113B	KIAA0746	0.869824293353705	GSE56140_cirr
FLJ21438	KIAA0746	0.8025974025974025	GSE56140_cirr
GSTP1	KIAA0746	0.812987012987013	GSE56140_cirr
BHMT2	KIAA1324L	-0.8264323911382735	GSE56140_cirr
C1orf106	KIAA1324L	0.8252100840336134	GSE56140_cirr
C1orf198	KIAA1324L	0.8496562261268142	GSE56140_cirr
CCDC3	KIAA1324L	0.8175706646294881	GSE56140_cirr
CLIC6	KIAA1324L	0.8032085561497326	GSE56140_cirr
DPYSL3	KIAA1324L	0.8108479755538578	GSE56140_cirr
HPGD	KIAA1324L	-0.8566844919786095	GSE56140_cirr
IGFBP6	KIAA1324L	0.8450725744843391	GSE56140_cirr
IGFBP7	KIAA1324L	0.814514896867838	GSE56140_cirr
CRIP2	KIAA1949	0.8197097020626432	GSE56140_cirr
DKFZp761P0423	KIAA1949	0.8679908326967151	GSE56140_cirr
EMP3	KIAA1949	0.8716577540106951	GSE56140_cirr
CCNB2	KIF20A	0.8117647058823529	GSE56140_cirr
GEM	KLF15	-0.814209320091673	GSE56140_cirr
ACACB	KLKB1	0.8087089381207029	GSE56140_cirr
ACOX2	KLKB1	0.8071810542398777	GSE56140_cirr
CYP3A43	KLKB1	0.8221543162719633	GSE56140_cirr
DAO	KLKB1	0.8007639419404124	GSE56140_cirr
DNMT3L	KLKB1	0.8847975553857907	GSE56140_cirr
ADH4	KMO	0.8371275783040488	GSE56140_cirr
AHSG	KMO	0.8291825821237586	GSE56140_cirr
ALDH2	KMO	0.8322383498854087	GSE56140_cirr
ALDH5A1	KMO	0.8377387318563789	GSE56140_cirr
ALDH8A1	KMO	0.8102368220015278	GSE56140_cirr
AMBP	KMO	0.8334606569900688	GSE56140_cirr
CAT	KMO	0.8997708174178762	GSE56140_cirr
DMGDH	KMO	0.8469060351413292	GSE56140_cirr
EHHADH	KMO	0.8050420168067226	GSE56140_cirr
ESR1	KMO	0.8655462184873949	GSE56140_cirr
GBA3	KMO	0.8484339190221544	GSE56140_cirr
HAO2	KMO	0.8496562261268142	GSE56140_cirr
HSD17B6	KMO	0.8362108479755538	GSE56140_cirr
ASGR1	KNG1	0.8001527883880825	GSE56140_cirr
AEBP1	KRT19	0.8050420168067226	GSE56140_cirr
ANXA1	KRT19	0.9165775401069518	GSE56140_cirr
C1orf106	KRT19	0.8093200916730328	GSE56140_cirr
CRISPLD2	KRT19	0.895492742551566	GSE56140_cirr
AEBP1	KRT7	0.8536287242169596	GSE56140_cirr
AIG1	KRT7	-0.8166539343009931	GSE56140_cirr
BGN	KRT7	0.8521008403361344	GSE56140_cirr
C1orf106	KRT7	0.8285714285714286	GSE56140_cirr
C1orf198	KRT7	0.8282658517952636	GSE56140_cirr
CCDC3	KRT7	0.8264323911382735	GSE56140_cirr
CFI	KRT7	-0.8007639419404124	GSE56140_cirr
CFTR	KRT7	0.8041252864782277	GSE56140_cirr
CHST4	KRT7	0.8765469824293353	GSE56140_cirr
CLDN10	KRT7	0.8093200916730328	GSE56140_cirr
CLIC6	KRT7	0.8921313980137509	GSE56140_cirr
COL1A1	KRT7	0.8071810542398777	GSE56140_cirr
CRISPLD2	KRT7	0.8756302521008402	GSE56140_cirr
CRYAB	KRT7	0.839877769289534	GSE56140_cirr
CXCL12	KRT7	0.8010695187165775	GSE56140_cirr
CXCL6	KRT7	0.8255156608097783	GSE56140_cirr
DKFZp761P0423	KRT7	0.8065699006875477	GSE56140_cirr
DMGDH	KRT7	-0.8194041252864781	GSE56140_cirr
EMILIN1	KRT7	0.8068754774637127	GSE56140_cirr
FSTL3	KRT7	0.8099312452253628	GSE56140_cirr
FXYD2	KRT7	0.8371275783040488	GSE56140_cirr
GSTP1	KRT7	0.8022918258212376	GSE56140_cirr
HSPB6	KRT7	0.8340718105423988	GSE56140_cirr
IGFBP7	KRT7	0.8300993124522535	GSE56140_cirr
IQGAP2	KRT7	-0.8019862490450725	GSE56140_cirr
KRT19	KRT7	0.8585179526355997	GSE56140_cirr
ALDH7A1	KYNU	0.8493506493506494	GSE56140_cirr
BGN	KYNU	-0.8404889228418639	GSE56140_cirr
EMILIN1	KYNU	-0.8206264323911382	GSE56140_cirr
FXYD2	KYNU	-0.8007639419404124	GSE56140_cirr
GPBAR1	LACTB2	-0.8074866310160428	GSE56140_cirr
ADAMTSL2	LAMA2	0.8961038961038961	GSE56140_cirr
ADCY3	LAMA2	0.8921313980137509	GSE56140_cirr
AEBP1	LAMA2	0.8811306340718105	GSE56140_cirr
ARHGEF2	LAMA2	0.8099312452253628	GSE56140_cirr
BGN	LAMA2	0.8576012223071047	GSE56140_cirr
BHLHB5	LAMA2	0.8469060351413292	GSE56140_cirr
C1orf106	LAMA2	0.8187929717341482	GSE56140_cirr
C1orf198	LAMA2	0.950496562261268	GSE56140_cirr
CCDC146	LAMA2	0.9037433155080213	GSE56140_cirr
CCDC3	LAMA2	0.8786860198624904	GSE56140_cirr
CFTR	LAMA2	0.8322383498854087	GSE56140_cirr
CLIC6	LAMA2	0.8924369747899159	GSE56140_cirr
CLIP3	LAMA2	0.8866310160427807	GSE56140_cirr
COL16A1	LAMA2	0.8774637127578304	GSE56140_cirr
COL1A2	LAMA2	0.8490450725744844	GSE56140_cirr
COL5A1	LAMA2	0.8582123758594347	GSE56140_cirr
COLEC11	LAMA2	0.8349885408708937	GSE56140_cirr
COX7A1	LAMA2	0.8090145148968678	GSE56140_cirr
CTSK	LAMA2	0.8374331550802139	GSE56140_cirr
CXCL12	LAMA2	0.8203208556149731	GSE56140_cirr
DPYSL3	LAMA2	0.8887700534759359	GSE56140_cirr
EFEMP1	LAMA2	0.8823529411764706	GSE56140_cirr
EFEMP2	LAMA2	0.8239877769289534	GSE56140_cirr
FBLN5	LAMA2	0.8719633307868602	GSE56140_cirr
FLJ35258	LAMA2	0.8411000763941939	GSE56140_cirr
FSTL1	LAMA2	0.8337662337662338	GSE56140_cirr
GSTP1	LAMA2	0.8835752482811307	GSE56140_cirr
HEYL	LAMA2	0.8426279602750191	GSE56140_cirr
HPGD	LAMA2	-0.8249045072574483	GSE56140_cirr
IGFBP6	LAMA2	0.8499618029029793	GSE56140_cirr
IGFBP7	LAMA2	0.9193277310924369	GSE56140_cirr
KIAA1324L	LAMA2	0.8490450725744844	GSE56140_cirr
COL1A2	LAMC1	0.8016806722689075	GSE56140_cirr
DHRS4	LAMC1	-0.8459893048128342	GSE56140_cirr
DHRS4L2	LAMC1	-0.8466004583651642	GSE56140_cirr
EFEMP1	LAMC1	0.814514896867838	GSE56140_cirr
GPC4	LAMC1	0.8875477463712758	GSE56140_cirr
ITGAV	LAMC1	0.8197097020626432	GSE56140_cirr
ADAMTSL2	LAMC3	0.9419404125286478	GSE56140_cirr
ADCY3	LAMC3	0.8961038961038961	GSE56140_cirr
AEBP1	LAMC3	0.8621848739495798	GSE56140_cirr
BGN	LAMC3	0.8912146676852558	GSE56140_cirr
BHLHB5	LAMC3	0.812681436210848	GSE56140_cirr
C1orf106	LAMC3	0.8044308632543926	GSE56140_cirr
C1orf198	LAMC3	0.9067990832696714	GSE56140_cirr
CCDC146	LAMC3	0.8915202444614209	GSE56140_cirr
CCDC3	LAMC3	0.8178762414056532	GSE56140_cirr
CD248	LAMC3	0.816348357524828	GSE56140_cirr
CFTR	LAMC3	0.8288770053475936	GSE56140_cirr
CHST4	LAMC3	0.8569900687547746	GSE56140_cirr
CLDN10	LAMC3	0.8579067990832696	GSE56140_cirr
CLIC6	LAMC3	0.8991596638655462	GSE56140_cirr
CLIP3	LAMC3	0.8242933537051185	GSE56140_cirr
COL16A1	LAMC3	0.921466768525592	GSE56140_cirr
COL1A2	LAMC3	0.8560733384262795	GSE56140_cirr
COL3A1	LAMC3	0.8319327731092436	GSE56140_cirr
COL5A1	LAMC3	0.9074102368220015	GSE56140_cirr
DCDC2	LAMC3	0.8102368220015278	GSE56140_cirr
DPYSL3	LAMC3	0.8377387318563789	GSE56140_cirr
EFEMP1	LAMC3	0.8603514132925897	GSE56140_cirr
FBLN5	LAMC3	0.8774637127578304	GSE56140_cirr
FLJ20160	LAMC3	0.841711229946524	GSE56140_cirr
FLJ35258	LAMC3	0.893659281894576	GSE56140_cirr
FNDC1	LAMC3	0.815431627196333	GSE56140_cirr
FXYD2	LAMC3	0.8019862490450725	GSE56140_cirr
GSTP1	LAMC3	0.8542398777692896	GSE56140_cirr
HEYL	LAMC3	0.868601986249045	GSE56140_cirr
IGFBP7	LAMC3	0.8771581359816654	GSE56140_cirr
KIAA1324L	LAMC3	0.8056531703590526	GSE56140_cirr
LAMA2	LAMC3	0.922077922077922	GSE56140_cirr
GNPDA1	LAP3	-0.8019862490450725	GSE56140_cirr
ANXA2	LCAT	-0.8139037433155081	GSE56140_cirr
C1orf225	LCAT	-0.8291825821237586	GSE56140_cirr
CRYL1	LCAT	0.8300993124522535	GSE56140_cirr
FETUB	LCAT	0.8777692895339954	GSE56140_cirr
APOH	LDB2	-0.8297937356760885	GSE56140_cirr
C16orf30	LDB2	0.8190985485103133	GSE56140_cirr
C1QTNF5	LDB2	0.8521008403361344	GSE56140_cirr
CCDC3	LDB2	0.8102368220015278	GSE56140_cirr
CLEC11A	LDB2	0.8490450725744844	GSE56140_cirr
CRYAB	LDB2	0.8435446906035141	GSE56140_cirr
GGH	LDB2	-0.8010695187165775	GSE56140_cirr
HSPB6	LDB2	0.815737203972498	GSE56140_cirr
A1CF	LDHD	0.841405653170359	GSE56140_cirr
ACY1	LDHD	0.8340718105423988	GSE56140_cirr
AMY1C	LDHD	-0.8074866310160428	GSE56140_cirr
EPHX1	LDHD	0.840794499618029	GSE56140_cirr
FAT	LDHD	-0.815126050420168	GSE56140_cirr
GAMT	LDHD	0.8215431627196332	GSE56140_cirr
GLYCTK	LDHD	0.8441558441558442	GSE56140_cirr
AGMAT	LEPREL1	-0.8013750954927426	GSE56140_cirr
HERC6	LGALS3BP	0.8242933537051185	GSE56140_cirr
ISG15	LGALS3BP	0.8044308632543926	GSE56140_cirr
IL13RA2	LHFP	-0.8377387318563789	GSE56140_cirr
ADH4	LHPP	0.8053475935828877	GSE56140_cirr
AKR1D1	LHPP	0.8649350649350648	GSE56140_cirr
APOB	LHPP	0.814514896867838	GSE56140_cirr
DHRS1	LHPP	0.8166539343009931	GSE56140_cirr
GLUD1	LHPP	0.8307104660045835	GSE56140_cirr
HADH	LHPP	0.8285714285714286	GSE56140_cirr
LCAT	LHPP	0.8582123758594347	GSE56140_cirr
ANXA2	LIME1	-0.8255156608097783	GSE56140_cirr
C1orf225	LIME1	-0.8184873949579832	GSE56140_cirr
GPC4	LIME1	-0.8032085561497326	GSE56140_cirr
HRSP12	LIME1	0.8279602750190985	GSE56140_cirr
AQP12A	LINCR	-0.86401833460657	GSE56140_cirr
CRIP2	LINCR	0.8010695187165775	GSE56140_cirr
GPR172A	LINCR	0.8371275783040488	GSE56140_cirr
ALDH2	LIPC	0.8609625668449197	GSE56140_cirr
AMBP	LIPC	0.8444614209320092	GSE56140_cirr
DMGDH	LIPC	0.8090145148968678	GSE56140_cirr
ESR1	LIPC	0.8805194805194805	GSE56140_cirr
KMO	LIPC	0.8252100840336134	GSE56140_cirr
HIST1H1C	LIPG	0.8117647058823529	GSE56140_cirr
INHBE	LIPG	0.8019862490450725	GSE56140_cirr
ELF3	LMCD1	0.8007639419404124	GSE56140_cirr
EIF2C2	LMNA	0.8087089381207029	GSE56140_cirr
ANXA1	LOC130576	0.8362108479755538	GSE56140_cirr
ASNS	LOC145837	-0.8056531703590526	GSE56140_cirr
CRYL1	LOC145837	0.813598166539343	GSE56140_cirr
DPYS	LOC145837	0.8844919786096257	GSE56140_cirr
GLYAT	LOC145837	0.813598166539343	GSE56140_cirr
BGN	LOC285016	0.8261268143621084	GSE56140_cirr
CHST4	LOC285016	0.8786860198624904	GSE56140_cirr
CLDN10	LOC285016	0.8481283422459893	GSE56140_cirr
CLIC6	LOC285016	0.8080977845683728	GSE56140_cirr
EMILIN1	LOC285016	0.8355996944232238	GSE56140_cirr
FAM127A	LOC285016	0.814209320091673	GSE56140_cirr
FXYD2	LOC285016	0.8652406417112298	GSE56140_cirr
HEYL	LOC285016	0.8750190985485102	GSE56140_cirr
C13orf15	LOC285733	-0.8084033613445378	GSE56140_cirr
ACAT1	LOC387882	-0.8380443086325439	GSE56140_cirr
ALDH2	LOC387882	-0.8087089381207029	GSE56140_cirr
ALDH5A1	LOC387882	-0.8297937356760885	GSE56140_cirr
AMBP	LOC387882	-0.9483575248281131	GSE56140_cirr
APOA1	LOC387882	-0.8184873949579832	GSE56140_cirr
AQP12A	LOC387882	-0.8230710466004584	GSE56140_cirr
C1QTNF5	LOC387882	0.8456837280366691	GSE56140_cirr
C4BPB	LOC387882	-0.8065699006875477	GSE56140_cirr
C6	LOC387882	-0.8035141329258977	GSE56140_cirr
CAT	LOC387882	-0.8786860198624904	GSE56140_cirr
CFI	LOC387882	-0.8203208556149731	GSE56140_cirr
CRIP2	LOC387882	0.8096256684491978	GSE56140_cirr
CRYAB	LOC387882	0.8282658517952636	GSE56140_cirr
F7	LOC387882	-0.8258212375859434	GSE56140_cirr
FAM127A	LOC387882	0.8245989304812833	GSE56140_cirr
GADD45G	LOC387882	-0.839266615737204	GSE56140_cirr
GBA3	LOC387882	-0.8496562261268142	GSE56140_cirr
GHR	LOC387882	-0.8716577540106951	GSE56140_cirr
HAO1	LOC387882	-0.8478227654698243	GSE56140_cirr
HSD11B1	LOC387882	-0.8029029793735676	GSE56140_cirr
IGF2BP2	LOC387882	0.838961038961039	GSE56140_cirr
AKR1D1	LOC388503	0.8557677616501145	GSE56140_cirr
AMBP	LOC388503	0.8062643239113827	GSE56140_cirr
ANXA2	LOC388503	-0.8618792971734147	GSE56140_cirr
C1orf225	LOC388503	-0.8239877769289534	GSE56140_cirr
CLDN7	LOC388503	-0.8019862490450725	GSE56140_cirr
DHRS4	LOC388503	0.8050420168067226	GSE56140_cirr
FIT1	LOC388503	0.8692131398013752	GSE56140_cirr
FLJ20160	LOC388503	-0.8111535523300228	GSE56140_cirr
GPC4	LOC388503	-0.8194041252864781	GSE56140_cirr
HAO2	LOC388503	0.8080977845683728	GSE56140_cirr
HRSP12	LOC388503	0.8267379679144384	GSE56140_cirr
HSD17B6	LOC388503	0.8059587471352176	GSE56140_cirr
IGF2BP2	LOC388503	-0.8478227654698243	GSE56140_cirr
ITGAV	LOC388503	-0.8166539343009931	GSE56140_cirr
LCAT	LOC388503	0.8041252864782277	GSE56140_cirr
LHPP	LOC388503	0.8077922077922078	GSE56140_cirr
LIME1	LOC388503	0.8108479755538578	GSE56140_cirr
ALDH6A1	LOC388588	0.8230710466004584	GSE56140_cirr
APOF	LOC388588	0.86829640947288	GSE56140_cirr
CYP1A2	LOC388588	0.8835752482811307	GSE56140_cirr
ESR1	LOC388588	0.8404889228418639	GSE56140_cirr
FIT1	LOC388588	0.8221543162719633	GSE56140_cirr
GCDH	LOC388588	0.8420168067226891	GSE56140_cirr
HAO2	LOC388588	0.8090145148968678	GSE56140_cirr
KMO	LOC388588	0.8065699006875477	GSE56140_cirr
ENTPD5	LOC388654	-0.8313216195569136	GSE56140_cirr
CTPS	LOC388814	0.8001527883880825	GSE56140_cirr
ABCB4	LOC440055	-0.8233766233766234	GSE56140_cirr
FH	LOC440055	-0.8044308632543926	GSE56140_cirr
GHR	LOC440055	-0.8627960275019099	GSE56140_cirr
GPR172A	LOC440055	0.8169595110771581	GSE56140_cirr
HIST1H1C	LOC440055	-0.8206264323911382	GSE56140_cirr
C13orf15	LOC440359	0.8459893048128342	GSE56140_cirr
CSDA	LOC440359	0.9144385026737968	GSE56140_cirr
ACADS	LOC554235	0.8093200916730328	GSE56140_cirr
ACY1	LOC554235	0.8380443086325439	GSE56140_cirr
AZGP1	LOC554235	0.8194041252864781	GSE56140_cirr
DCXR	LOC554235	0.8209320091673032	GSE56140_cirr
GAMT	LOC554235	0.8166539343009931	GSE56140_cirr
GRHPR	LOC554235	0.8178762414056532	GSE56140_cirr
HDAC6	LOC554235	0.812681436210848	GSE56140_cirr
FXYD1	LOC643031	0.8472116119174943	GSE56140_cirr
LOC554235	LOC643031	0.8478227654698243	GSE56140_cirr
ECHS1	LOC644039	-0.8056531703590526	GSE56140_cirr
LDHD	LOC644039	-0.8056531703590526	GSE56140_cirr
LOC388654	LOC644039	0.8759358288770053	GSE56140_cirr
ACACB	LOC646723	-0.8560733384262795	GSE56140_cirr
IGLL1	LOC647450	0.8719633307868602	GSE56140_cirr
JSRP1	LOC647450	0.8340718105423988	GSE56140_cirr
LOC642113	LOC647450	0.897326203208556	GSE56140_cirr
LOC647450	LOC647460	0.8429335370511841	GSE56140_cirr
C10orf58	LOC647786	0.8059587471352176	GSE56140_cirr
DHX58	LOC648000	-0.8114591291061879	GSE56140_cirr
ECM1	LOC648000	-0.8328495034377387	GSE56140_cirr
LOC388654	LOC648000	0.8062643239113827	GSE56140_cirr
LOC644039	LOC648000	0.8288770053475936	GSE56140_cirr
IGLL1	LOC649923	0.8096256684491978	GSE56140_cirr
LOC642113	LOC649923	0.8741023682200153	GSE56140_cirr
LOC647450	LOC649923	0.8279602750190985	GSE56140_cirr
ACACB	LOC650369	-0.8209320091673032	GSE56140_cirr
C1orf225	LOC650369	0.8539343009931245	GSE56140_cirr
CAPN5	LOC650369	-0.8551566080977845	GSE56140_cirr
COQ10A	LOC650369	-0.8805194805194805	GSE56140_cirr
CRYL1	LOC650369	-0.8169595110771581	GSE56140_cirr
DHRS4	LOC650369	-0.86401833460657	GSE56140_cirr
DHRS4L2	LOC650369	-0.8505729564553093	GSE56140_cirr
DPYS	LOC650369	-0.8588235294117648	GSE56140_cirr
EBP	LOC650369	-0.8343773873185638	GSE56140_cirr
EFEMP1	LOC650369	0.8352941176470587	GSE56140_cirr
FLJ20160	LOC650369	0.8258212375859434	GSE56140_cirr
GPC4	LOC650369	0.8139037433155081	GSE56140_cirr
HAGH	LOC650369	-0.8646294881589	GSE56140_cirr
LAMC1	LOC650369	0.8004583651642474	GSE56140_cirr
LHPP	LOC650369	-0.8050420168067226	GSE56140_cirr
LIME1	LOC650369	-0.8270435446906035	GSE56140_cirr
LOC145837	LOC650369	-0.8915202444614209	GSE56140_cirr
LOC388503	LOC650369	-0.8059587471352176	GSE56140_cirr
LOC642113	LOC651751	0.8087089381207029	GSE56140_cirr
LOC642113	LOC652102	0.8362108479755538	GSE56140_cirr
LOC647450	LOC652102	0.8557677616501145	GSE56140_cirr
IGLL1	LOC652493	0.8893812070282658	GSE56140_cirr
LOC401845	LOC652493	0.8010695187165775	GSE56140_cirr
LOC642113	LOC652493	0.893048128342246	GSE56140_cirr
LOC647450	LOC652493	0.9844155844155844	GSE56140_cirr
LOC647460	LOC652493	0.8206264323911382	GSE56140_cirr
LOC652102	LOC652493	0.8615737203972498	GSE56140_cirr
IGLL1	LOC652694	0.8227654698242933	GSE56140_cirr
LOC642113	LOC652694	0.86401833460657	GSE56140_cirr
LOC647450	LOC652694	0.9336898395721925	GSE56140_cirr
LOC652493	LOC652694	0.9391902215431627	GSE56140_cirr
CSAG3A	LOC653297	0.9743315508021391	GSE56140_cirr
CSAG3B	LOC653297	0.9517188693659281	GSE56140_cirr
ADH4	LOC653381	0.8206264323911382	GSE56140_cirr
CYP3A43	LOC653381	0.8325439266615737	GSE56140_cirr
ACAT1	LOC653498	0.8276546982429335	GSE56140_cirr
AHSG	LOC653498	0.8139037433155081	GSE56140_cirr
ALDH2	LOC653498	0.8139037433155081	GSE56140_cirr
AMBP	LOC653498	0.8841864018334606	GSE56140_cirr
AQP12A	LOC653498	0.812987012987013	GSE56140_cirr
ASGR1	LOC653498	0.8383498854087089	GSE56140_cirr
C6	LOC653498	0.8029029793735676	GSE56140_cirr
CFI	LOC653498	0.8120702826585179	GSE56140_cirr
CRIP2	LOC653498	-0.8019862490450725	GSE56140_cirr
DMGDH	LOC653498	0.8087089381207029	GSE56140_cirr
ESR1	LOC653498	0.8230710466004584	GSE56140_cirr
FAM127A	LOC653498	-0.8304048892284186	GSE56140_cirr
GADD45G	LOC653498	0.8001527883880825	GSE56140_cirr
IGF2BP2	LOC653498	-0.8175706646294881	GSE56140_cirr
LOC387882	LOC653498	-0.8948815889992361	GSE56140_cirr
APOH	LOC653879	0.8010695187165775	GSE56140_cirr
CP	LOC653879	0.8869365928189457	GSE56140_cirr
CAMK2N1	LOC654194	0.8016806722689075	GSE56140_cirr
CYP2A6	LOC728226	0.8001527883880825	GSE56140_cirr
LOC388654	LOC728226	-0.8239877769289534	GSE56140_cirr
LOC728226	LOC728441	0.9260504201680672	GSE56140_cirr
CAT	LOC728811	0.8019862490450725	GSE56140_cirr
DKFZp761P0423	LOC728811	-0.8621848739495798	GSE56140_cirr
HSD17B6	LOC728811	0.8004583651642474	GSE56140_cirr
APOH	LOC730994	-0.8029029793735676	GSE56140_cirr
ARHGAP4	LOC730994	0.8047364400305576	GSE56140_cirr
KIAA1949	LOC730994	0.8074866310160428	GSE56140_cirr
LOC651816	LOC731049	0.8340718105423988	GSE56140_cirr
ANXA5	LOXL4	0.8371275783040488	GSE56140_cirr
COQ10A	LOXL4	-0.813598166539343	GSE56140_cirr
DCDC2	LOXL4	0.8111535523300228	GSE56140_cirr
CD96	LTB	0.815737203972498	GSE56140_cirr
ADAMTSL2	LUM	0.866768525592055	GSE56140_cirr
ADCY3	LUM	0.8615737203972498	GSE56140_cirr
BBOX1	LUM	-0.8062643239113827	GSE56140_cirr
C7	LUM	0.8499618029029793	GSE56140_cirr
C7orf55	LUM	-0.8071810542398777	GSE56140_cirr
CLIP3	LUM	0.812681436210848	GSE56140_cirr
COL3A1	LUM	0.812681436210848	GSE56140_cirr
CYBRD1	LUM	0.8279602750190985	GSE56140_cirr
DCN	LUM	0.9006875477463712	GSE56140_cirr
EFEMP1	LUM	0.8572956455309396	GSE56140_cirr
FBLN5	LUM	0.8383498854087089	GSE56140_cirr
FGD3	LUM	0.8307104660045835	GSE56140_cirr
